0.714666666
0.944000000
1.056000000
2.021333333
2.240000000
3.594666666
3.733333333
3.914666666
4.229333333
6.058666666
6.256000000
6.565333333
6.720000000
6.928000000
7.552000000
7.648000000
8.277333333
8.432000000
9.541333333
9.845333333
10.256000000
10.784000000
