0.000000000,261.637
0.021333333,294.492
0.042666666,254.255
0.064000000,299.5
0.085333333,284.167
0.106666666,280.594
0.128000000,253.784
0.149333333,253.564
0.170666666,230.814
0.192000000,220.883
0.213333333,256.915
0.234666666,255.943
0.256000000,225.341
0.277333333,222.302
0.298666666,203.93
0.320000000,232.203
0.341333333,195.408
0.362666666,474.725
0.384000000,382.232
0.405333333,383.455
0.426666666,350.595
0.448000000,297.268
0.469333333,249.814
0.490666666,238.015
0.512000000,219.124
0.533333333,222.019
0.554666666,250.683
0.576000000,226.796
0.597333333,225.374
0.618666666,224.799
0.640000000,216.326
0.661333333,201.254
0.682666666,193.624
0.704000000,253.7
0.725333333,399.872
0.746666666,332.601
0.768000000,295.414
0.789333333,260.414
0.810666666,252.629
0.832000000,212.668
0.853333333,206.085
0.874666666,221.584
0.896000000,262.268
0.917333333,278.445
0.938666666,235.362
0.960000000,228.647
0.981333333,204.541
1.002666666,204.693
1.024000000,199.99
1.045333333,190.283
1.066666666,475.784
1.088000000,410.016
1.109333333,338.22
1.130666666,306.972
1.152000000,260.506
1.173333333,250.18
1.194666666,233.024
1.216000000,272.549
1.237333333,351.931
1.258666666,288.471
1.280000000,280.564
1.301333333,251.954
1.322666666,219.524
1.344000000,212.609
1.365333333,194.638
1.386666666,184.109
1.408000000,184.696
1.429333333,341.717
1.450666666,327.52
1.472000000,306.525
1.493333333,261.534
1.514666666,237.631
1.536000000,213.031
1.557333333,205.118
1.578666666,223.47
1.600000000,344.158
1.621333333,313.949
1.642666666,246.167
1.664000000,246.346
1.685333333,220.691
1.706666666,201.668
1.728000000,197.136
1.749333333,214.953
1.770666666,536.21
1.792000000,403.167
1.813333333,377.496
1.834666666,353.036
1.856000000,279.092
1.877333333,264.268
1.898666666,228.364
1.920000000,231.878
1.941333333,195.456
1.962666666,248.816
1.984000000,213.717
2.005333333,226.371
2.026666666,215.455
2.048000000,206.916
2.069333333,199.096
2.090666666,182.859
2.112000000,210.736
2.133333333,326.881
2.154666666,341.237
2.176000000,326.075
2.197333333,276.006
2.218666666,241.089
2.240000000,218.433
2.261333333,217.883
2.282666666,226.031
2.304000000,356.59
2.325333333,300.736
2.346666666,240.211
2.368000000,255.15
2.389333333,211.019
2.410666666,210.623
2.432000000,189.508
2.453333333,168.907
2.474666666,569.412
2.496000000,388.751
2.517333333,376.552
2.538666666,311.43
2.560000000,296.036
2.581333333,255.81
2.602666666,247.204
2.624000000,217.898
2.645333333,260.128
2.666666666,281.166
2.688000000,227.436
2.709333333,199.363
2.730666666,203.861
2.752000000,177.404
2.773333333,172.447
2.794666666,176.162
2.816000000,149.66
2.837333333,389.761
2.858666666,372.997
2.880000000,314.391
2.901333333,300.762
2.922666666,289.663
2.944000000,234.093
2.965333333,229.697
2.986666666,239.935
3.008000000,226.878
3.029333333,218.959
3.050666666,221.15
3.072000000,208.745
3.093333333,205.964
3.114666666,206.336
3.136000000,173.864
3.157333333,175.633
3.178666666,587.417
3.200000000,440.853
3.221333333,342.787
3.242666666,331.139
3.264000000,287.628
3.285333333,246.14
3.306666666,253.494
3.328000000,234.194
3.349333333,245.024
3.370666666,280.386
3.392000000,226.843
3.413333333,221.726
3.434666666,234.63
3.456000000,216.07
3.477333333,205.379
3.498666666,174.586
3.520000000,163.387
3.541333333,348.153
3.562666666,359.573
3.584000000,297.515
3.605333333,269.361
3.626666666,247.766
3.648000000,206.497
3.669333333,213.648
3.690666666,234.737
3.712000000,341.181
3.733333333,276.287
3.754666666,230.111
3.776000000,247.371
3.797333333,214.774
3.818666666,210.131
3.840000000,202.709
3.861333333,165.13
3.882666666,533.75
3.904000000,384.402
3.925333333,384.219
3.946666666,334.876
3.968000000,269.321
3.989333333,267.22
4.010666666,253.784
4.032000000,223.306
4.053333333,261.077
4.074666666,305.897
4.096000000,256.914
4.117333333,195.427
4.138666666,187.665
4.160000000,209.92
4.181333333,201.106
4.202666666,194.457
4.224000000,172.882
4.245333333,322.164
4.266666666,342.93
4.288000000,312.255
4.309333333,274.304
4.330666666,251.507
4.352000000,217.383
4.373333333,244.632
4.394666666,229.575
4.416000000,384.181
4.437333333,296.482
4.458666666,248.142
4.480000000,235.939
4.501333333,227.675
4.522666666,215.403
4.544000000,216.032
4.565333333,204.939
4.586666666,442.357
4.608000000,412.459
4.629333333,369.673
4.650666666,329.273
4.672000000,288.625
4.693333333,268.361
4.714666666,228.896
4.736000000,228.66
4.757333333,252.801
4.778666666,306.866
4.800000000,300.29
4.821333333,235.14
4.842666666,238.715
4.864000000,237.003
4.885333333,212.464
4.906666666,214.789
4.928000000,207.197
4.949333333,276.441
4.970666666,338.647
4.992000000,282.496
5.013333333,272.549
5.034666666,239.912
5.056000000,225.84
5.077333333,253.278
5.098666666,250.887
5.120000000,376.132
5.141333333,294.604
5.162666666,254.038
5.184000000,221.249
5.205333333,233.331
5.226666666,236.406
5.248000000,231.053
5.269333333,204.101
5.290666666,342.878
5.312000000,399.006
5.333333333,367.854
5.354666666,328.832
5.376000000,305.332
5.397333333,252.457
5.418666666,223.422
5.440000000,222.351
5.461333333,261.981
5.482666666,293.656
5.504000000,268.068
5.525333333,273.379
5.546666666,235.943
5.568000000,237.432
5.589333333,199.88
5.610666666,204.487
5.632000000,192.024
