0.000000000,226.681
0.021333333,243.104
0.042666666,270.61
0.064000000,326.217
0.085333333,312.959
0.106666666,291.997
0.128000000,241.367
0.149333333,248.748
0.170666666,263.743
0.192000000,279.728
0.213333333,292.999
0.234666666,249.766
0.256000000,270.419
0.277333333,249.676
0.298666666,207.985
0.320000000,229.949
0.341333333,207.803
0.362666666,454.901
0.384000000,417.949
0.405333333,361.787
0.426666666,326.983
0.448000000,281.165
0.469333333,253.092
0.490666666,236.413
0.512000000,222.074
0.533333333,222.531
0.554666666,257.197
0.576000000,215.346
0.597333333,244.139
0.618666666,219.336
0.640000000,228.414
0.661333333,212.395
0.682666666,197.159
0.704000000,250.695
0.725333333,358.681
0.746666666,328.294
0.768000000,288.294
0.789333333,265.881
0.810666666,233.297
0.832000000,212.629
0.853333333,226.344
0.874666666,217.644
0.896000000,278.207
0.917333333,275.421
0.938666666,213.883
0.960000000,206.941
0.981333333,193.16
1.002666666,198.949
1.024000000,202.255
1.045333333,199.169
1.066666666,428.587
1.088000000,394.875
1.109333333,346.385
1.130666666,322.355
1.152000000,267.284
1.173333333,256.391
1.194666666,223.314
1.216000000,248.486
1.237333333,375.02
1.258666666,311.015
1.280000000,278.489
1.301333333,265.816
1.322666666,229.906
1.344000000,221.973
1.365333333,206.542
1.386666666,173.576
1.408000000,186.123
1.429333333,335.151
1.450666666,336.718
1.472000000,304.201
1.493333333,291.321
1.514666666,246.066
1.536000000,219.332
1.557333333,213.368
1.578666666,234.861
1.600000000,341.888
1.621333333,312.69
1.642666666,226.903
1.664000000,245.2
1.685333333,224.262
1.706666666,204.75
1.728000000,194.61
1.749333333,197.211
1.770666666,582.016
1.792000000,396.85
1.813333333,347.395
1.834666666,348.876
1.856000000,306.37
1.877333333,254.63
1.898666666,243.688
1.920000000,234.153
1.941333333,200.871
1.962666666,259.782
1.984000000,230.056
2.005333333,235.687
2.026666666,222.634
2.048000000,211.857
2.069333333,208.596
2.090666666,203.852
2.112000000,202.265
2.133333333,336.828
2.154666666,316.933
2.176000000,311.133
2.197333333,284.3
2.218666666,242.003
2.240000000,212.668
2.261333333,231.31
2.282666666,218.612
2.304000000,369.969
2.325333333,318.127
2.346666666,267.015
2.368000000,246.885
2.389333333,233.803
2.410666666,221.217
2.432000000,203.537
2.453333333,195.966
2.474666666,530.062
2.496000000,385.879
2.517333333,383.367
2.538666666,316.833
2.560000000,310.456
2.581333333,262.094
2.602666666,254.173
2.624000000,212.427
2.645333333,256.812
2.666666666,287.594
2.688000000,238.309
2.709333333,216.636
2.730666666,198.443
2.752000000,189.973
2.773333333,172.137
2.794666666,183.415
2.816000000,153.165
2.837333333,337.123
2.858666666,333.627
2.880000000,301.266
2.901333333,271.012
2.922666666,251.349
2.944000000,215.803
2.965333333,207.299
2.986666666,213.931
3.008000000,223.507
3.029333333,235.469
3.050666666,202.84
3.072000000,200.701
3.093333333,206.486
3.114666666,196.642
3.136000000,175.586
3.157333333,179.463
3.178666666,570.937
3.200000000,439.311
3.221333333,376.248
3.242666666,328.08
3.264000000,281.945
3.285333333,235.234
3.306666666,243.206
3.328000000,236.031
3.349333333,239.068
3.370666666,251.363
3.392000000,220.95
3.413333333,203.927
3.434666666,209.837
3.456000000,215.616
3.477333333,192.019
3.498666666,180.693
3.520000000,182.041
3.541333333,375.776
3.562666666,377.283
3.584000000,296.16
3.605333333,273.843
3.626666666,247.688
3.648000000,209.29
3.669333333,217.288
3.690666666,227.828
3.712000000,318.282
3.733333333,255.725
3.754666666,222.836
3.776000000,232.333
3.797333333,214.385
3.818666666,206.47
3.840000000,191.933
3.861333333,180.282
3.882666666,512.374
3.904000000,381.132
3.925333333,386.244
3.946666666,329.674
3.968000000,286.613
3.989333333,261.834
4.010666666,222.461
4.032000000,224.129
4.053333333,262.318
4.074666666,292.198
4.096000000,244.072
4.117333333,226.985
4.138666666,197.02
4.160000000,193.432
4.181333333,171.867
4.202666666,177.203
4.224000000,184.175
4.245333333,400.167
4.266666666,350.021
4.288000000,335.988
4.309333333,285.239
4.330666666,272.025
4.352000000,263.712
4.373333333,254.989
4.394666666,237.887
4.416000000,614.988
4.437333333,323.156
4.458666666,345.246
4.480000000,274.131
4.501333333,266.622
4.522666666,252.394
4.544000000,217.131
4.565333333,218.524
4.586666666,221.032
4.608000000,235.338
4.629333333,233.78
4.650666666,176.418
4.672000000,195.738
4.693333333,184.218
4.714666666,172.612
4.736000000,169.087
4.757333333,168.448
4.778666666,318.767
4.800000000,259.922
4.821333333,204.666
4.842666666,204.871
4.864000000,184.079
4.885333333,165.825
4.906666666,193.643
4.928000000,168.825
4.949333333,317.561
4.970666666,288.724
4.992000000,219.887
5.013333333,204.816
5.034666666,211.079
5.056000000,187.92
5.077333333,170.683
5.098666666,157.622
5.120000000,522.994
5.141333333,290.6
5.162666666,258.933
5.184000000,301.621
5.205333333,262.125
5.226666666,219.029
5.248000000,215.818
5.269333333,202.378
5.290666666,312.778
5.312000000,301.377
5.333333333,337.745
5.354666666,292.649
5.376000000,295.147
5.397333333,277.414
5.418666666,216.04
5.440000000,207.501
5.461333333,201.596
5.482666666,436.029
5.504000000,331.23
5.525333333,330.784
5.546666666,277.461
5.568000000,250.366
5.589333333,210.684
5.610666666,195.712
5.632000000,193.801
