0.000000000
1.530666666
1.941333333
2.309333333
3.088000000
3.866666666
4.608000000
4.992000000
6.144000000
6.949333333
7.690666666
9.226666666
9.994666666
10.378666666
10.773333333
11.173333333
11.552000000
11.962666666
